"","GSM2595136","GSM2595137","GSM2595138","GSM2595139","GSM2595140","GSM2595141","GSM2595142","GSM2595143"
"TMC2",6.81549918183681,6.81549918183681,6.67464446596678,6.67464446596678,6.94078797252702,6.94078797252702,6.50612896865921,6.50612896865921
"KLHL4",5.81450920297617,5.81450920297617,6.01008310500286,6.01008310500286,6.39330626471727,6.39330626471727,6.20594582298518,6.20594582298518
"SUOX",7.30442421954289,7.30442421954289,7.09384710777457,7.09384710777457,7.21287101668004,7.21287101668004,7.07106197864143,7.07106197864143
"SDCCAG8",7.03432454368829,7.03432454368829,7.16269584121566,7.16269584121566,7.25132909504673,7.25132909504673,6.90411498541617,6.90411498541617
"ASB10",8.36304397601753,8.36304397601753,8.27512806517923,8.27512806517923,8.36694945218408,8.36694945218408,8.2187004658223,8.2187004658223
"HTR3C",5.7720262411303,5.7720262411303,5.51893617861737,5.51893617861737,5.89962992860027,5.89962992860027,5.82715906426967,5.82715906426967
"NFKBID",6.06756609051897,6.06756609051897,6.13832861646393,6.13832861646393,6.13966453749955,6.13966453749955,6.13628737015105,6.13628737015105
"GAL3ST2",6.7404337278025,6.7404337278025,6.80651970324317,6.80651970324317,6.95709204348117,6.95709204348117,6.86762884044565,6.86762884044565
"PIP4K2B",7.64479071857699,7.64479071857699,7.71873599003822,7.71873599003822,7.79101258995812,7.79101258995812,7.78768776610095,7.78768776610095
"MOGAT1",6.02125026673758,6.02125026673758,6.09603886140053,6.09603886140053,6.10215248670102,6.10215248670102,5.56033983405881,5.56033983405881
"GPR78",6.29966846532043,6.29966846532043,5.91596217513553,5.91596217513553,6.21713332153594,6.21713332153594,5.86718769833212,5.86718769833212
"H1-8",5.95250309610355,5.95250309610355,5.97867826806858,5.97867826806858,6.26688596175626,6.26688596175626,6.06700988820349,6.06700988820349
"OR5P3",5.97903986618512,5.97903986618512,6.07625770579065,6.07625770579065,6.23352924254186,6.23352924254186,5.89594829658601,5.89594829658601
"WFDC12",6.65040614386222,6.65040614386222,6.84098044188643,6.84098044188643,6.78747432373443,6.78747432373443,6.82147399221471,6.82147399221471
"BCL2L11",6.42877144166612,6.42877144166612,6.28880516572041,6.28880516572041,6.58273400694489,6.58273400694489,6.30149008743588,6.30149008743588
"TAC4",6.19806803039783,6.19806803039783,5.88797303378414,5.88797303378414,6.77164427886972,6.77164427886972,6.44021082447782,6.44021082447782
"TIGD1",6.47657007313863,6.47657007313863,6.21544825033173,6.21544825033173,6.19356679246038,6.19356679246038,6.46953970745325,6.46953970745325
"ALKBH5",8.88370689922318,8.88370689922318,8.77837494477186,8.77837494477186,9.16332989300693,9.16332989300693,8.58731602813227,8.58731602813227
"CCDC69",6.67776985723348,6.67776985723348,6.32690180778012,6.32690180778012,6.56715010976036,6.56715010976036,6.27975448444315,6.27975448444315
"NFX1",7.13499396802788,7.13499396802788,7.1340930131248,7.1340930131248,6.90868115058038,6.90868115058038,7.0353770042524,7.0353770042524
"C5orf24",7.72227516791555,7.72227516791555,8.03969098376669,8.03969098376669,8.13700286352145,8.13700286352145,7.94629749099752,7.94629749099752
"KBTBD6",7.36188833563822,7.36188833563822,7.55653625408297,7.55653625408297,7.37146623402561,7.37146623402561,7.38759732273968,7.38759732273968
"CDK8",7.91721857475578,7.91721857475578,7.71794404096746,7.71794404096746,7.80293827850934,7.80293827850934,7.82252546278936,7.82252546278936
"PTK6",5.86238688871047,5.86238688871047,5.84491670133426,5.84491670133426,5.9037691420372,5.9037691420372,5.70565715343584,5.70565715343584
"NKD1",6.39725793702215,6.39725793702215,6.28908919206035,6.28908919206035,6.43249839387275,6.43249839387275,6.30126503922617,6.30126503922617
"STK38",8.07363582227901,8.07363582227901,8.22211875493335,8.22211875493335,7.94803346610014,7.94803346610014,8.30665648796369,8.30665648796369
"THEM4",7.2180737925166,7.2180737925166,7.50406750589043,7.50406750589043,7.22361783101418,7.22361783101418,7.56754354833042,7.56754354833042
"LOC652276",7.08075795594179,7.08075795594179,6.8676890617796,6.8676890617796,6.89446578173356,6.89446578173356,6.62953062194722,6.62953062194722
"GATA4",6.37858101841718,6.37858101841718,6.39359994000601,6.39359994000601,6.47158293007554,6.47158293007554,6.28251960592537,6.28251960592537
"KCTD18",8.40412004664232,8.40412004664232,8.57076758795802,8.57076758795802,8.55705897200679,8.55705897200679,8.76180973387089,8.76180973387089
"PLXNA3",7.21258350763867,7.21258350763867,6.9694393244778,6.9694393244778,7.0343182862487,7.0343182862487,6.67486976576193,6.67486976576193
"LACC1",7.95082704476885,7.95082704476885,6.98207329553806,6.98207329553806,7.88453714863131,7.88453714863131,8.02006400351124,8.02006400351124
"ATP6V0D2",6.36273784878645,6.36273784878645,6.87840581179032,6.87840581179032,6.83897992445662,6.83897992445662,6.43402994141677,6.43402994141677
"LHX4",5.82877306184214,5.82877306184214,5.74227540172518,5.74227540172518,6.18455911980675,6.18455911980675,5.71006006697609,5.71006006697609
"CEP19",6.62784807467927,6.62784807467927,6.74903100930522,6.74903100930522,6.24862325050756,6.24862325050756,6.52367596430571,6.52367596430571
"PROSER3",6.76867542573522,6.76867542573522,6.5808265346846,6.5808265346846,6.65862882522913,6.65862882522913,6.42970314687502,6.42970314687502
"ADPRHL1",6.95330123490796,6.95330123490796,6.73853318750044,6.73853318750044,6.93629224492645,6.93629224492645,6.74229482038682,6.74229482038682
"CDH24",7.26940334662768,7.26940334662768,7.19298833050905,7.19298833050905,7.35952460237014,7.35952460237014,6.90621700756637,6.90621700756637
"SEPSECS",6.38279007632513,6.38279007632513,6.5155870139368,6.5155870139368,6.17632974761717,6.17632974761717,6.84654401568862,6.84654401568862
"LRRN4",6.02949481702861,6.02949481702861,5.84815410603577,5.84815410603577,6.10690796911555,6.10690796911555,6.02296614277727,6.02296614277727
"ZNF777",6.93826529456471,6.93826529456471,6.87918202479679,6.87918202479679,7.22966507246823,7.22966507246823,6.96378852170199,6.96378852170199
"JPH2",6.28969684621757,6.28969684621757,6.16198270732421,6.16198270732421,6.30347441476658,6.30347441476658,6.12453334025624,6.12453334025624
"SSTR3",7.07925162194869,7.07925162194869,6.92518892916682,6.92518892916682,7.12149896227215,7.12149896227215,6.96311863373954,6.96311863373954
"RASEF",6.58392275383267,6.58392275383267,6.87503594687154,6.87503594687154,6.61038377798256,6.61038377798256,7.00563034194344,7.00563034194344
"PARD3B",7.35635979505212,7.35635979505212,7.40661427495284,7.40661427495284,7.12028075284806,7.12028075284806,7.42942039414748,7.42942039414748
"CRMA",6.25832699198777,6.25832699198777,6.25870211404308,6.25870211404308,6.22532006516655,6.22532006516655,5.97691226278435,5.97691226278435
"ARL10",6.95088883198605,6.95088883198605,7.09261449754736,7.09261449754736,7.0149870800579,7.0149870800579,6.98226961897726,6.98226961897726
"RNFT2",5.41884020092102,5.41884020092102,5.74164721830393,5.74164721830393,5.85811171436447,5.85811171436447,5.959485710015,5.959485710015
"KRT78",6.66886128981577,6.66886128981577,6.75310932384296,6.75310932384296,7.21098050232268,7.21098050232268,6.59631418018644,6.59631418018644
"ZNF512",8.45553406939669,8.45553406939669,8.41827533264512,8.41827533264512,8.33985358811795,8.33985358811795,8.83776482982061,8.83776482982061
"OXER1",8.27567447170407,8.27567447170407,8.2821413230518,8.2821413230518,8.44844267826135,8.44844267826135,8.29360193529234,8.29360193529234
"PCDHAC1",6.24168636902871,6.24168636902871,6.3748835824522,6.3748835824522,6.34689533234435,6.34689533234435,6.17387304388954,6.17387304388954
"HIPK4",7.02477024293351,7.02477024293351,6.95943420473364,6.95943420473364,6.95789325335239,6.95789325335239,6.81165185797055,6.81165185797055
"FAM124A",6.48834751593562,6.48834751593562,6.22537801872419,6.22537801872419,6.3754038755346,6.3754038755346,6.06572499780866,6.06572499780866
"POMK",5.94902925745738,5.94902925745738,6.05015498479783,6.05015498479783,6.34952641251228,6.34952641251228,6.00635623073473,6.00635623073473
"ASB16",7.21159674090598,7.21159674090598,7.21778423129381,7.21778423129381,7.37854054030053,7.37854054030053,7.157120348365,7.157120348365
"GAL3ST3",6.31112770359737,6.31112770359737,6.06514952944037,6.06514952944037,6.02910453028768,6.02910453028768,5.94715254919328,5.94715254919328
"UTS2R",7.73157690084125,7.73157690084125,7.63406775300924,7.63406775300924,7.51296428785395,7.51296428785395,7.28209381302954,7.28209381302954
"USH1G",7.32616047398906,7.32616047398906,7.29081178031584,7.29081178031584,7.37159404453897,7.37159404453897,7.26994532308714,7.26994532308714
"SYN1",6.31996840284081,6.31996840284081,6.20251036186394,6.20251036186394,6.20480767909789,6.20480767909789,6.13526873178824,6.13526873178824
"RHBDL3",6.65983061961964,6.65983061961964,6.28649112790301,6.28649112790301,6.48907684200011,6.48907684200011,6.17670394475184,6.17670394475184
"SLC36A1",7.67666531970397,7.67666531970397,7.35308935294644,7.35308935294644,7.81820542127907,7.81820542127907,7.54436932017445,7.54436932017445
"SNRNP48",6.66420389009221,6.66420389009221,7.06052500656851,7.06052500656851,6.4305236050411,6.4305236050411,7.17481470392896,7.17481470392896
"BTNL9",6.74409301963427,6.74409301963427,6.64325601511316,6.64325601511316,6.945912562987,6.945912562987,6.58164459375976,6.58164459375976
"PLCXD2",6.21758411775542,6.21758411775542,6.1478255864817,6.1478255864817,6.29972702627216,6.29972702627216,6.22175298969187,6.22175298969187
"ZNF555",6.40781381277815,6.40781381277815,6.60202557147023,6.60202557147023,6.52594171043031,6.52594171043031,6.78535998509443,6.78535998509443
"NYAP1",5.85530119499177,5.85530119499177,6.30049089127052,6.30049089127052,6.14598992040345,6.14598992040345,5.94038209502672,5.94038209502672
"CSF3R",6.33142460518402,6.33142460518402,6.26451318941124,6.26451318941124,6.49093859614576,6.49093859614576,6.2389460846188,6.2389460846188
"DGKH",6.48789552225418,6.48789552225418,6.63722829433372,6.63722829433372,6.71038598777348,6.71038598777348,6.61254191211806,6.61254191211806
"C16orf46",5.98154596135448,5.98154596135448,6.05532733350958,6.05532733350958,5.89436064587297,5.89436064587297,6.01803151120846,6.01803151120846
"LSM14B",6.41881431221374,6.41881431221374,6.4065239125847,6.4065239125847,6.43899350643296,6.43899350643296,6.41860019881797,6.41860019881797
"SLC5A3",8.47824252405091,8.47824252405091,8.68652075028126,8.68652075028126,9.14629923453133,9.14629923453133,8.73303128819255,8.73303128819255
"SDE2",8.35800116187221,8.35800116187221,8.2888461252925,8.2888461252925,8.25515507913081,8.25515507913081,8.47459218756518,8.47459218756518
"SLC35G5",7.05569769805492,7.05569769805492,7.0396075372499,7.0396075372499,7.23243684651621,7.23243684651621,6.73944475754287,6.73944475754287
"FBXL18",7.6299033117722,7.6299033117722,7.37739277968945,7.37739277968945,7.54222573815448,7.54222573815448,7.32256816796736,7.32256816796736
"ANKRD23",6.62576659107213,6.62576659107213,6.65145839226452,6.65145839226452,6.79657760595957,6.79657760595957,6.50215057873079,6.50215057873079
"COX6B2",6.20241341385985,6.20241341385985,6.14133521937983,6.14133521937983,6.35369969606886,6.35369969606886,6.08275231036448,6.08275231036448
"NIBAN3",6.12612069205482,6.12612069205482,5.94086578844103,5.94086578844103,5.97564864652007,5.97564864652007,5.84967617067856,5.84967617067856
"LINC01101",6.01268405300455,6.01268405300455,5.96689755176503,5.96689755176503,6.26880589480996,6.26880589480996,5.8821495772016,5.8821495772016
"CCDC13",6.78176716387089,6.78176716387089,6.92679780923061,6.92679780923061,7.08059571636833,7.08059571636833,6.83177567363183,6.83177567363183
"LINC02210",7.12860917750587,7.12860917750587,6.89922651948688,6.89922651948688,6.99704303065228,6.99704303065228,6.88488450456706,6.88488450456706
"AGBL4",6.47106533680754,6.47106533680754,6.39690695394235,6.39690695394235,6.49830409491777,6.49830409491777,6.20118228306451,6.20118228306451
"RBFOX1",6.23575655316781,6.23575655316781,6.21180545538079,6.21180545538079,6.28090833184789,6.28090833184789,6.14523845056815,6.14523845056815
"ADAMTS15",6.82591553654956,6.82591553654956,6.13087343948163,6.13087343948163,6.27800644933548,6.27800644933548,5.98084899197112,5.98084899197112
"NDUFV1-DT",8.01965521829731,8.01965521829731,7.9105287022623,7.9105287022623,7.90954701881126,7.90954701881126,7.60650181211114,7.60650181211114
"CIROZ",6.88621398648045,6.88621398648045,7.02186238569962,7.02186238569962,7.04640761307551,7.04640761307551,6.74301683062955,6.74301683062955
"LINC00304",6.80146390494184,6.80146390494184,7.09590359969409,7.09590359969409,7.39204731469619,7.39204731469619,7.56583293473276,7.56583293473276
"LINC00269",6.33922838286376,6.33922838286376,6.39818436174024,6.39818436174024,6.01424092913126,6.01424092913126,5.93836252138482,5.93836252138482
"VSTM4",6.89748252681943,6.89748252681943,6.67533704244384,6.67533704244384,6.63686950357457,6.63686950357457,6.74743075995623,6.74743075995623
"STPG4",5.45016234804172,5.45016234804172,5.11414561957676,5.11414561957676,6.13067764147837,6.13067764147837,5.55049590678114,5.55049590678114
"FLJ40288",6.74301488483616,6.74301488483616,6.48148163746982,6.48148163746982,6.64588080697953,6.64588080697953,6.62517361192813,6.62517361192813
"TSGA10IP",6.3384831663679,6.3384831663679,6.58973244142886,6.58973244142886,6.29586976361721,6.29586976361721,6.07302970981546,6.07302970981546
"TEKT5",5.89372894420499,5.89372894420499,5.64067800934569,5.64067800934569,5.97889103487552,5.97889103487552,5.60378544460042,5.60378544460042
"SERPINA9",6.59474761275364,6.59474761275364,6.67082715005855,6.67082715005855,6.87987523164808,6.87987523164808,6.64458737562117,6.64458737562117
"GPR6",6.24524843779613,6.24524843779613,6.53258259611333,6.53258259611333,6.591832149555,6.591832149555,6.40189129433063,6.40189129433063
"CNOT9",8.24050561737889,8.24050561737889,8.0013322115617,8.0013322115617,8.01749799273404,8.01749799273404,8.00151860501157,8.00151860501157
"GJD3",6.98901062263396,6.98901062263396,6.92612021872712,6.92612021872712,6.97970760123018,6.97970760123018,6.75329436725662,6.75329436725662
"FERD3L",6.33915747261648,6.33915747261648,6.28287575474539,6.28287575474539,6.47451728041166,6.47451728041166,6.22029134922332,6.22029134922332
"DEFT1P",5.93233496090214,5.93233496090214,5.93587802688813,5.93587802688813,6.03818179246988,6.03818179246988,5.83043955003216,5.83043955003216
"NLRP14",6.64027619246135,6.64027619246135,6.182532943006,6.182532943006,6.63521876252373,6.63521876252373,6.2434721654389,6.2434721654389
"NLRP13",5.77569503024052,5.77569503024052,5.72779259250102,5.72779259250102,6.0340470021827,6.0340470021827,5.87351119385081,5.87351119385081
"NLRP8",6.00885120001371,6.00885120001371,5.92548551068949,5.92548551068949,5.85871550983886,5.85871550983886,5.58714477415916,5.58714477415916
"TAF5",6.76046704360045,6.76046704360045,6.57962627141088,6.57962627141088,6.00421267276684,6.00421267276684,7.04235019990102,7.04235019990102
"ITGB1",12.2985834331338,12.2985834331338,12.8564702919983,12.8564702919983,12.388871889506,12.388871889506,12.649930863987,12.649930863987
"RANGAP1",8.942336677641,8.942336677641,8.69831846604287,8.69831846604287,8.65926537085736,8.65926537085736,8.24105180258977,8.24105180258977
"MT-CO1",14.4102612905466,14.4102612905466,14.3513801664503,14.3513801664503,14.4198638835992,14.4198638835992,14.4160043918986,14.4160043918986
"SLC29A2",5.89518490615343,5.89518490615343,5.9835224419602,5.9835224419602,6.04120361214314,6.04120361214314,5.81424308703299,5.81424308703299
"GPR101",6.25905294703686,6.25905294703686,6.06698426608487,6.06698426608487,6.32248777179152,6.32248777179152,6.18993554540903,6.18993554540903
"MT-ND2",13.9947868287134,13.9947868287134,13.7764114376035,13.7764114376035,14.1515285110576,14.1515285110576,13.7836478267159,13.7836478267159
"TAAR8",6.50492957640393,6.50492957640393,6.3647418925952,6.3647418925952,6.4701030041197,6.4701030041197,6.14318630156775,6.14318630156775
"TAS2R38",5.57115295818638,5.57115295818638,5.71661958384779,5.71661958384779,6.0340470021827,6.0340470021827,5.93544996165651,5.93544996165651
"TMEM171",7.57953999626775,7.57953999626775,7.54678871043695,7.54678871043695,7.46797873628531,7.46797873628531,6.93390790680039,6.93390790680039
"CD8B",6.02623645837788,6.02623645837788,6.19941379611879,6.19941379611879,6.21129017756928,6.21129017756928,5.83652453445927,5.83652453445927
"DDAH1",8.7184429220636,8.7184429220636,8.8001804652434,8.8001804652434,8.74191358388963,8.74191358388963,8.95859182183671,8.95859182183671
"PIANP",6.47661199841225,6.47661199841225,6.41695219757123,6.41695219757123,6.33420454151408,6.33420454151408,6.17490414714719,6.17490414714719
"MT-ATP6",10.8370318325997,10.8370318325997,10.7083287510932,10.7083287510932,11.0580414446415,11.0580414446415,11.0158970260135,11.0158970260135
"H1-6",5.97902455057836,5.97902455057836,5.83693779876444,5.83693779876444,6.06488521110024,6.06488521110024,5.85343589126759,5.85343589126759
"MT-CO2",14.5886695099001,14.5886695099001,14.5815631168415,14.5815631168415,14.6548486145856,14.6548486145856,14.5990197095688,14.5990197095688
"CYGB",9.07538347712894,9.07538347712894,8.71547419516883,8.71547419516883,8.75276036296925,8.75276036296925,8.63453630774599,8.63453630774599
"MT-ND6",8.49667943191537,8.49667943191537,8.27013951014944,8.27013951014944,7.88358010134125,7.88358010134125,8.47529457934481,8.47529457934481
"SREK1IP1",7.96688739523367,7.96688739523367,8.20029248366981,8.20029248366981,8.04768178551623,8.04768178551623,8.11967682285244,8.11967682285244
"THRSP",5.97146620828408,5.97146620828408,6.02505162620195,6.02505162620195,6.42031538049056,6.42031538049056,6.09190521317092,6.09190521317092
"DIPK2B",5.89922584427535,5.89922584427535,6.00836711397883,6.00836711397883,6.24174668684617,6.24174668684617,5.98700873039407,5.98700873039407
"FBXL19-AS1",5.67920117069987,5.67920117069987,5.78719630586656,5.78719630586656,5.90530572266274,5.90530572266274,5.83476189472595,5.83476189472595
"POLE4",10.6048984553414,10.6048984553414,10.6724318915881,10.6724318915881,10.7582578841668,10.7582578841668,10.3802410258663,10.3802410258663
"MT-ND3",14.5531016552197,14.5531016552197,14.5665707170922,14.5665707170922,14.6684292869641,14.6684292869641,14.4602097094051,14.4602097094051
