"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"FANCL",-0.200624016066425,7.97136800891728,-0.524950417185003,0.614419583614491,0.803225770337856,-6.88456124587085,"Not Significant"
"MLYCD",-0.0429410480551757,7.13063047512852,-0.524949600508272,0.614420124940305,0.803225770337856,-6.88456170992948,"Not Significant"
"FAM83A",-0.0399495043224487,6.856950747735,-0.524556029761816,0.614681028739638,0.803435829451356,-6.88478526971904,"Not Significant"
"SRPK2",0.0463043918576194,7.89354352277478,0.524551110864816,0.61468428992028,0.803435829451356,-6.88478806281064,"Not Significant"
"KARS1",0.0286482048412626,12.0293770042666,0.524406802612857,0.614779968966445,0.803443048128984,-6.88486999435488,"Not Significant"
"WDR73",0.0425186636810224,8.8402571565619,0.524386703248905,0.61479329584419,0.803443048128984,-6.88488140417916,"Not Significant"
"TAT",0.0360329647101798,6.07976344496731,0.524086604052512,0.614992294758752,0.803500127544603,-6.88505171337328,"Not Significant"
"PGAM5",-0.0325038272747991,6.97149244607726,-0.524080998651811,0.61499601208352,0.803500127544603,-6.88505489362936,"Not Significant"
"KCMF1",0.0331500024276234,8.84795911319276,0.524048524596241,0.615017548086362,0.803500127544603,-6.88507331734734,"Not Significant"
"RNF126P1",-0.0851348108015664,7.2714728037004,-0.524008708210632,0.615043953889435,0.803500127544603,-6.8850959051877,"Not Significant"
"PNMA6A",0.135744416622701,6.6213444797222,0.523346485815663,0.615483220854774,0.804006347558925,-6.8854713498633,"Not Significant"
"GOLGA3",-0.0261804237647141,8.25274926647899,-0.522938964462979,0.615753621502903,0.804236435626834,-6.88570217305784,"Not Significant"
"DRP2",-0.10111070634564,6.99770412108644,-0.522924917292637,0.615762943274564,0.804236435626834,-6.88571012649832,"Not Significant"
"FHAD1",0.0612284875376741,6.67209959725137,0.522829166918069,0.615826485686923,0.804251780466487,-6.88576433460386,"Not Significant"
"BLOC1S1",0.0885752239726525,10.0865480143312,0.522639910684133,0.615952091205372,0.80429784481844,-6.88587145292551,"Not Significant"
"HNRNPH3",0.084087593713738,9.51641176672912,0.522556174595745,0.616007669473535,0.80429784481844,-6.88591883571951,"Not Significant"
"FHIP1A-DT",-0.0710249698885583,5.96935762365985,-0.522350582514186,0.616144138643826,0.80429784481844,-6.88603514181015,"Not Significant"
"UXS1",0.0709644492289261,10.6056811244127,0.522294545708493,0.616181337871953,0.80429784481844,-6.8860668351647,"Not Significant"
"RPS16P5",-0.0371281026541599,6.06831128692352,-0.522286420676036,0.616186731656618,0.80429784481844,-6.88607143026622,"Not Significant"
"C10orf95-AS1",0.0317562747860665,5.65989482481291,0.522257560344762,0.616205890725086,0.80429784481844,-6.88608775165099,"Not Significant"
"TBCK",0.119737627308783,9.93769007118321,0.522229778559188,0.616224334093572,0.80429784481844,-6.88610346229264,"Not Significant"
"FBXO36",-0.0466327607199117,7.01381917477657,-0.52203564534189,0.616353220585492,0.804398454299169,-6.8862132232059,"Not Significant"
"WSCD1",0.0394332258672421,6.22692135896963,0.521889876033833,0.616450007288904,0.804414817534816,-6.88629561469071,"Not Significant"
"DGKD",-0.0423152443908315,8.27647814588408,-0.521860720259651,0.616469366864007,0.804414817534816,-6.88631209149787,"Not Significant"
"SHC1",-0.0434028892830192,10.687973809838,-0.521759542710079,0.616536551740003,0.804434885759076,-6.88636926333465,"Not Significant"
"VWA7",-0.0470951910010502,6.56049337143858,-0.52156799129271,0.616663758130671,0.804533257961104,-6.88647747396453,"Not Significant"
"HNRNPC",0.0421297124773687,11.4800166151501,0.521440315451332,0.61674855342515,0.804576286447596,-6.88654957965529,"Not Significant"
"ADD1",-0.042884818842186,9.84250647492247,-0.521297585690166,0.616843354002582,0.804598589956102,-6.88663016767811,"Not Significant"
"GPR137",-0.063179882895839,7.41828705041316,-0.521258550814368,0.616869282163021,0.804598589956102,-6.88665220395729,"Not Significant"
"LLGL1",-0.045330375544534,7.6848931695738,-0.521143671100685,0.616945592129621,0.804630535409772,-6.88671704785341,"Not Significant"
"FARP1",0.0564645119020692,8.46849320670646,0.521011444408124,0.617033431168959,0.804677510640094,-6.88679166678257,"Not Significant"
"JUND",-0.0699118201512938,8.93327733946191,-0.520737681879187,0.617215314366578,0.804847111310399,-6.88694610198331,"Not Significant"
"SNCB",-0.0244629783513837,6.21164597528625,-0.520457998273166,0.617401160659133,0.804932327794315,-6.88710379932458,"Not Significant"
"KPNA5",0.103447575504504,6.27296291626632,0.520419180011322,0.617426957247663,0.804932327794315,-6.88712568045209,"Not Significant"
"ATXN7L3B",-0.0288977390458456,8.7317663637949,-0.520405306504044,0.617436176993694,0.804932327794315,-6.88713350031972,"Not Significant"
"CPNE7",0.0391699747274803,7.47174302021289,0.520181902089145,0.617584652122529,0.804965201191409,-6.88725939653103,"Not Significant"
"NEK6",0.0441297338458781,8.43109365350048,0.52014120779416,0.617611699680377,0.804965201191409,-6.88728232377018,"Not Significant"
"RIOX1",-0.0276279474290693,9.01995401210254,-0.520133365973841,0.617616911836324,0.804965201191409,-6.88728674167388,"Not Significant"
"TMCC1",0.0350979108110732,7.29606821164177,0.519804869977052,0.617835271320366,0.805182215112266,-6.88747175313176,"Not Significant"
"ALS2CL",-0.0674191176037411,7.18529348484452,-0.519691290861777,0.61791077966382,0.805213040166147,-6.88753569642721,"Not Significant"
"MICOS10",0.0356584340582486,9.6344799589179,0.519313400668452,0.618162039241289,0.805398235786327,-6.88774834908939,"Not Significant"
"NAA40",-0.0589919619303707,8.19758666218354,-0.519233828269431,0.618214953874206,0.805398235786327,-6.88779310902701,"Not Significant"
"ZNF302",0.129714704285602,6.83420648448801,0.519170873183015,0.618256819897047,0.805398235786327,-6.88782851710163,"Not Significant"
"ZNF605",0.213179283691109,7.79040218486122,0.519165540204647,0.61826036647173,0.805398235786327,-6.88783151636567,"Not Significant"
"HK3",-0.05445946288439,6.70463340413079,-0.519046418122723,0.61833958866843,0.805433867363759,-6.88789850307589,"Not Significant"
"PKD1P1",0.107926216847448,10.9687139209525,0.518726276692088,0.618552525377292,0.805643651573444,-6.88807845935824,"Not Significant"
"S100A1",-0.0287814121291081,6.46985788976069,-0.518574062697595,0.618653781510862,0.805707952637814,-6.88816398483037,"Not Significant"
"MED21",-0.0638518159212751,9.139022171143,-0.518274791670276,0.618852888699493,0.805899669215508,-6.88833206999598,"Not Significant"
"UBALD1",-0.0231782660346411,6.44143540156504,-0.518168470477269,0.618923633081297,0.805924207504099,-6.88839176338056,"Not Significant"
"IFT74",0.323748287819536,6.49632238850446,0.518028020159579,0.619017092948663,0.805947835067291,-6.88847060085624,"Not Significant"
"ANKRD37",-0.236627728420718,10.9904158029676,-0.517918575336559,0.619089925974762,0.805947835067291,-6.88853202054091,"Not Significant"
"RPL41",0.0196944458217185,14.8223443597186,0.51790721405447,0.619097486906404,0.805947835067291,-6.88853839572159,"Not Significant"
"AQP3",0.0387168773548519,6.79264506204745,0.517556208777743,0.619331104802131,0.80618437382576,-6.88873529184629,"Not Significant"
"PCBD1",0.0982314192640956,8.61974651249295,0.517399806160387,0.619435216315891,0.806252308378303,-6.88882298569413,"Not Significant"
"POLR3K",-0.0438103214445942,9.81891117504378,-0.516974804798767,0.619718170677174,0.806417123861031,-6.88906115618035,"Not Significant"
"XDH",0.130136899383357,6.46229827848238,0.516955690735422,0.61973089789726,0.806417123861031,-6.88907186340162,"Not Significant"
"CXCL3",0.155073724716001,5.65345740445369,0.516951092647937,0.619733959583416,0.806417123861031,-6.88907443908041,"Not Significant"
"TUBB2A",0.0696847851088176,10.8606747778634,0.516897606172722,0.619769574713906,0.806417123861031,-6.88910439865922,"Not Significant"
"CEP350",0.0694214843131959,6.9784944729347,0.51645065315742,0.620067230114441,0.806549085563273,-6.88935463913444,"Not Significant"
"DELE1",0.0248867423637558,7.96029489543373,0.516432353290415,0.620079418798781,0.806549085563273,-6.88936488058021,"Not Significant"
"CHD8",-0.0554262896099003,7.91749569424507,-0.516415990202507,0.620090317591819,0.806549085563273,-6.88937403782893,"Not Significant"
"PARVB",0.071956133243388,7.74499091971671,0.516355920180208,0.620130328673874,0.806549085563273,-6.88940765239989,"Not Significant"
"SMIM10",-0.096968288770138,6.52586906220354,-0.516355360487053,0.620130701477326,0.806549085563273,-6.88940796558132,"Not Significant"
"CREBRF",0.0998202104309973,7.18050434136308,0.516110366599655,0.62029389963271,0.806693774999725,-6.88954502375998,"Not Significant"
"RPS6KB1",0.127427934450873,7.70428599212233,0.5159210992215,0.620419992036334,0.806710534055866,-6.88965086504565,"Not Significant"
"FAM209B",-0.0691049049101125,6.01287635979418,-0.515881540386093,0.620446348349492,0.806710534055866,-6.88967298239276,"Not Significant"
"TWF1",0.0416776448831904,8.08883975349805,0.515857084973939,0.620462642209506,0.806710534055866,-6.88968665462402,"Not Significant"
"IFT27",-0.0392034213728838,7.16822457615484,-0.515477670733242,0.620715462559384,0.806971676374926,-6.88989869543956,"Not Significant"
"CD27",-0.0540059485141811,6.16522373040038,-0.515307768380324,0.620828693461669,0.807051314531,-6.88999360051638,"Not Significant"
"FOXK2",-0.0493135137075846,7.63978725267707,-0.515087597020436,0.620975442099549,0.807112064848122,-6.89011654174924,"Not Significant"
"LRRC45",-0.0578270737390714,7.48901095187314,-0.515081686725032,0.620979381680868,0.807112064848122,-6.89011984131691,"Not Significant"
"SPAG8",0.0307910839439636,6.80507425205565,0.514861678634258,0.621126040145497,0.807119824157967,-6.89024264111619,"Not Significant"
"SCAF11",0.0748689742578552,8.76592068670454,0.514839758277785,0.62114065335618,0.807119824157967,-6.8902548735099,"Not Significant"
"FAM193B-DT",-0.107294746104706,5.88707979731747,-0.514838808359687,0.621141286623371,0.807119824157967,-6.89025540358939,"Not Significant"
"UGT1A6",0.0717534854653596,6.37066338846874,0.514690922840976,0.621239879298684,0.807180390406657,-6.89033791650398,"Not Significant"
"AMOTL2",-0.0390635951743707,11.4771684228221,-0.514569584679305,0.621320779440982,0.807217960438385,-6.89040560077187,"Not Significant"
"ZNF16",0.0452714024529923,7.63725070912304,0.514454304971441,0.621397645324991,0.807250283326903,-6.8904698917516,"Not Significant"
"LINC02870",0.0231824214820326,6.1140066358219,0.514336474627901,0.621476217061751,0.80728481667516,-6.89053559132196,"Not Significant"
"ALDH7A1",-0.0787198372802838,8.52332482438905,-0.513956870962528,0.621729380097165,0.807546115779907,-6.89074715437653,"Not Significant"
"CCDC88A",-0.129576217384191,6.66405888524763,-0.513734869843691,0.621877460785236,0.807641353107911,-6.89087081387014,"Not Significant"
"ZP2",0.0485664325573412,6.27338025349886,0.51369099727725,0.621906727145241,0.807641353107911,-6.890895245953,"Not Significant"
"DPAGT1",-0.0645086096590664,9.74059154259829,-0.513407523113385,0.622095843480659,0.807683605193322,-6.89105306223252,"Not Significant"
"TUFM",0.0327829146385437,9.59356236577162,0.513363540652072,0.622125188539477,0.807683605193322,-6.89107754094799,"Not Significant"
"NBPF14",-0.0730482841886069,9.23958717703277,-0.51329286633701,0.62217234389556,0.807683605193322,-6.89111687108374,"Not Significant"
"ADPRM",0.14133018584868,8.45774840004027,0.513195924921449,0.622237028241473,0.807683605193322,-6.89117081059681,"Not Significant"
"ROCK2",0.222565547097281,8.53835235199121,0.513177849400103,0.622249089556812,0.807683605193322,-6.89118086700939,"Not Significant"
"UNC119",0.025380821492913,8.58177860628889,0.513174461247563,0.622251350394623,0.807683605193322,-6.89118275198931,"Not Significant"
"SLC25A1",-0.0404236167923973,10.1572863625782,-0.513019111138984,0.622355016633245,0.80775064345378,-6.89126916768825,"Not Significant"
"MED28",0.0691246086839055,7.8614468157692,0.512443104618213,0.622739468687188,0.808123680407925,-6.89158936635031,"Not Significant"
"CEP97",-0.0615987736870585,6.18092325324658,-0.512425924003118,0.622750937689707,0.808123680407925,-6.89159891179745,"Not Significant"
"PLAC4",-0.0683269957806365,5.8157450163334,-0.512305409279728,0.622831390976363,0.808123680407925,-6.89166586066103,"Not Significant"
"RPS26",0.0258258121040598,13.9482475532477,0.512276627678775,0.622850605816721,0.808123680407925,-6.89168184736684,"Not Significant"
"ERG28",0.0880600141653467,9.18917159177462,0.512193190491025,0.622906310939026,0.80812843146973,-6.89172818771476,"Not Significant"
"PAG1",0.12320820596169,6.51053674301617,0.511756261613471,0.623198059994524,0.808439388103172,-6.891970739461,"Not Significant"
"PRRC2C",0.0772722401042429,8.38370868595945,0.511289263462392,0.623509965937039,0.808770565809718,-6.89222976986212,"Not Significant"
"CXCL5",0.135182480588955,6.40384927381944,0.511025941525102,0.623685873357514,0.808770565809718,-6.89237572959184,"Not Significant"
"DKK3",0.172208504293065,9.60199484505818,0.511019649335664,0.623690077056531,0.808770565809718,-6.89237921650265,"Not Significant"
"HYAL1",-0.106318080880865,6.25844875223521,-0.511013391249062,0.623694257986707,0.808770565809718,-6.89238268447509,"Not Significant"
"FIG4",0.080171351483532,9.11522069293751,0.51093028848927,0.623749779031502,0.808770565809718,-6.89242873282341,"Not Significant"
"SPATA7",0.0381007493882981,6.27805597863402,0.510906217420054,0.623765861420478,0.808770565809718,-6.89244206961795,"Not Significant"
"ARL13B",-0.1759431681113,7.35028504777487,-0.510325398636759,0.624153984223063,0.809206234200194,-6.89276369964269,"Not Significant"
"NRDE2",-0.066820850557205,6.24684865955678,-0.50995142474614,0.624403952822469,0.809462729957196,-6.89297060790401,"Not Significant"
"DNASE2",-0.0903231223361658,8.89573763859737,-0.509784420068295,0.624515597571623,0.80948902320182,-6.8930629607004,"Not Significant"
"ASH2L",0.0728284850122645,9.3609160647207,0.50976512569152,0.624528496777293,0.80948902320182,-6.89307362857869,"Not Significant"
"DHX37",-0.0249854113207553,7.68484039220037,-0.509363756881219,0.624796862302992,0.809696716728877,-6.89329546022515,"Not Significant"
"MYLK-AS1",-0.091512076740174,6.33127678629542,-0.50915771629777,0.624934649647358,0.809696716728877,-6.8934092729396,"Not Significant"
"LOC101927608",-0.0612523700355032,6.70416858915395,-0.509138082995459,0.62494778002428,0.809696716728877,-6.89342011573989,"Not Significant"
"LINC01015",0.038539885823214,6.06952031159919,0.509044697488795,0.625010236428691,0.809696716728877,-6.89347168400851,"Not Significant"
"RTF1",-0.0513553156873563,7.88848244865362,-0.509029559510772,0.625020361042924,0.809696716728877,-6.89348004249594,"Not Significant"
"RGS5",-0.0688348497711955,6.21371424503753,-0.509016688567593,0.625028969481245,0.809696716728877,-6.8934871490495,"Not Significant"
"MYO9B",-0.0673247338902545,7.99077596772464,-0.508979646719694,0.625053744424849,0.809696716728877,-6.89350760037265,"Not Significant"
"PEG3",0.248572841489064,6.40327228761963,0.508738183886497,0.625215256118402,0.809838379797009,-6.89364088130956,"Not Significant"
"GNAT1",-0.0304581231414129,5.74040134467273,-0.508197054670105,0.625577289957824,0.810161805711514,-6.89393935535502,"Not Significant"
"ADAMTS9-AS2",0.0256563112512156,6.06675061574746,0.508187951293124,0.625583381357857,0.810161805711514,-6.89394437402324,"Not Significant"
"MKNK1",-0.0667768487655671,7.59067093097973,-0.50813102772502,0.625621471682558,0.810161805711514,-6.89397575393429,"Not Significant"
"TRIM46",0.0516645363639574,7.22138784324999,0.507674190569406,0.625927207237295,0.810432968787821,-6.89422747281736,"Not Significant"
"IRAG1-AS1",-0.03459975001069,6.55655561623573,-0.507662171307514,0.625935252104092,0.810432968787821,-6.89423409261629,"Not Significant"
"TRIM14",0.0822646703565129,6.3547416763471,0.50752094820345,0.626029781151804,0.810487780700785,-6.89431186250679,"Not Significant"
"TRIM67-AS1",-0.0805728229620035,6.1121269698173,-0.507266279685553,0.626200264707968,0.810581074948902,-6.89445205432606,"Not Significant"
"TBRG4",0.0740210574243845,7.41558850946032,0.507257346709806,0.62620624517562,0.810581074948902,-6.89445697062304,"Not Significant"
